system:index,LST_Day_1km,NDVI,NDVI_Landsat,NDVI_Sentinel,date,sm_surface,.geo
2022_01_09_137_0,15054,4571.760869565217,0.16853933,0.19198546,2022-01-09,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.97573816775065,19.17400675658774]}"
2022_01_09_138_0,15137,3277.195652173913,0.16769123,0.21064313,2022-01-09,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89326931104041,19.03011546182611]}"
2022_01_09_139_0,15083,3768.304347826087,0.15112488,0.15221778,2022-01-09,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86148135352153,19.17400675658774]}"
2022_01_09_144_0,14913,5773.239130434783,0.2786634,0.37835443,2022-01-09,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8949066099293,19.227965992123355]}"
2022_01_09_147_0,15153,3200.2391304347825,0.11482155,0.11042128,2022-01-09,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.02008358569056,19.102061109206925]}"
2022_01_17_1_0,15169,2946.1521739130435,0.13326657,0.12966931,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89955719387882,19.066088285516518]}"
2022_01_17_3_0,15083,1915.5581395348838,0.07362879,0.06920476,2022-01-17,0.19521318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82373379824232,18.95816981444529]}"
2022_01_17_5_0,15081,4804.204545454545,0.20316392,0.24794047,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.98127716510426,19.165013550665137]}"
2022_01_17_6_0,15170,3232.978260869565,0.14252089,0.16393442,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87262393424557,19.048101873671314]}"
2022_01_17_7_0,15192,2070.2608695652175,0.1491324,0.15409043,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.91858756592991,19.066088285516518]}"
2022_01_17_9_0,15169,2946.1521739130435,0.13326657,0.12966931,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89955719387882,19.066088285516518]}"
2022_01_17_10_0,15062,3447.304347826087,0.17066519,0.13587022,2022-01-17,0.21446697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.95269162594386,19.05709507959392]}"
2022_01_17_11_0,15262,2387.5,0.1296737,0.14253491,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88843860742244,19.08407469736172]}"
2022_01_17_14_0,15086,2945.282608695652,0.15953039,0.1018884,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.02888157338081,19.165013550665137]}"
2022_01_17_15_0,14992,5596.478260869565,0.18361458,0.30958077,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80593047018138,19.156020344742537]}"
2022_01_17_16_0,15065,4587.391304347826,0.22643335,0.32176638,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8900455570788,19.17400675658774]}"
2022_01_17_20_0,15096,3516.2391304347825,0.15567131,0.17714491,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96621676656487,19.17400675658774]}"
2022_01_17_22_0,15104,2706.285714285714,0.1227234,0.16105479,2022-01-17,0.21269277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96015695505,18.922196990754884]}"
2022_01_17_25_0,15102,2977.8260869565215,0.13430758,0.1515536,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.84321635582553,19.111054315129532]}"
2022_01_17_26_0,15156,3080.2608695652175,0.13718122,0.18952712,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90032297934106,19.111054315129532]}"
2022_01_17_31_0,15164,3096.086956521739,0.13255262,0.16527076,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88128743816921,19.111054315129532]}"
2022_01_17_34_0,15097,3018.586956521739,0.14953448,0.17821957,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.83925577693213,19.102061109206925]}"
2022_01_17_35_0,15081,3133.217391304348,0.12771946,0.12682915,2022-01-17,0.19079243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82580687299158,19.200986374355544]}"
2022_01_17_37_0,14933,5811.717391304348,0.292173,0.39140576,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9035469166616,19.18299996251034]}"
2022_01_17_38_0,14927,5358.347826086957,0.2564326,0.32829946,2022-01-17,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90443113441769,19.227965992123355]}"
2022_01_17_42_0,15008,4181.152173913043,0.1719253,0.16935495,2022-01-17,0.19079243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.84174812109316,19.23695919804595]}"
2022_01_17_45_0,15092,3622.9347826086955,0.11745061,0.137344,2022-01-17,0.21446697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.00422424015983,19.066088285516518]}"
2022_01_17_46_0,15095,4022.2391304347825,0.17054747,0.2242811,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88921941659312,19.129040726974736]}"
2022_01_17_47_0,15228,2044.3260869565217,0.10302381,0.11438828,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92810275195548,19.066088285516518]}"
2022_01_17_49_0,15135,3937.3478260869565,0.16906033,0.20405425,2022-01-17,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.85437575756725,19.200986374355544]}"
2022_01_17_51_0,15164,3069.804347826087,0.13198069,0.1648745,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86066299725782,19.129040726974736]}"
2022_01_17_52_0,14998,2996.5,0.12918885,0.16874874,2022-01-17,0.19235575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82900091613821,19.05709507959392]}"
2022_01_17_54_0,15063,4339.282608695652,0.18027698,0.2600234,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92342949427331,19.012129049980906]}"
2022_01_17_57_0,14985,4111.478260869565,0.17905855,0.2722194,2022-01-17,0.21446697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.00582209353422,19.048101873671314]}"
2022_01_17_59_0,15087,4981.5,0.22336744,0.34006265,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.91391740013685,19.012129049980906]}"
2022_01_17_60_0,15254,2617.2391304347825,0.10894695,0.11685344,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88052682182776,19.066088285516518]}"
2022_01_17_63_0,15179,3346.9565217391305,0.13113558,0.1526735,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86545019738213,19.075081491439125]}"
2022_01_17_64_0,15089,4889.108695652174,0.15553746,0.16987179,2022-01-17,0.21334726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0351488767158,19.09306790328433]}"
2022_01_17_66_0,14899,3526.25,0.117882274,0.25030175,2022-01-17,0.19521318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80471577286814,18.95816981444529]}"
2022_01_17_67_0,15139,3089.1739130434785,0.1364655,0.12821047,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.010566332598,19.102061109206925]}"
2022_01_17_69_0,14971,5225.369565217391,0.25093487,0.33376795,2022-01-17,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90199056519334,19.200986374355544]}"
2022_01_17_71_0,15123,2933.413043478261,0.140012,0.15247019,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9392155440067,19.156020344742537]}"
2022_01_17_74_0,15105,5167.586956521739,0.24808069,0.32874063,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8686007759271,19.147027138819933]}"
2022_01_17_77_0,15111,2971.4565217391305,0.13645294,0.13994603,2022-01-17,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86479014668312,19.24595240396856]}"
2022_01_17_78_0,14933,5811.717391304348,0.292173,0.39140576,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9035469166616,19.18299996251034]}"
2022_01_17_79_0,14979,4776.355555555556,0.20632443,0.3339267,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.79641010776527,19.156020344742537]}"
2022_01_17_80_0,15000,5559.869565217391,0.25138357,0.34128878,2022-01-17,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92348018339452,19.227965992123355]}"
2022_01_17_81_0,15002,2960.586956521739,0.1011318,0.13370343,2022-01-17,0.19235575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82437087538501,19.003135844058306]}"
2022_01_17_82_0,15099,3743.5434782608695,0.17073755,0.2228789,2022-01-17,0.20209411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96710908091866,19.218972786200744]}"
2022_01_17_88_0,15117,3649.521739130435,0.12040134,0.14191927,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.02334517367943,19.17400675658774]}"
2022_01_17_90_0,15009,4587.282608695652,0.21166289,0.2996937,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.81387434759273,19.17400675658774]}"
2022_01_17_91_0,15104,4328.04347826087,0.16497836,0.23886414,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9487359064228,19.156020344742537]}"
2022_01_17_92_0,15082,2334.086956521739,0.09114467,0.08455341,2022-01-17,0.21269277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.03130204865813,18.9761562262905]}"
2022_01_17_93_0,15067,5348.54347826087,0.24011996,0.31317466,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87654746689583,19.165013550665137]}"
2022_01_17_94_0,15025,3208.282608695652,0.14666453,0.19044359,2022-01-17,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.85127316715268,19.23695919804595]}"
2022_01_17_97_0,15087,3277.282608695652,0.14662611,0.13146809,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.83766087189615,19.12004752105213]}"
2022_01_17_100_0,15222,2489.217391304348,0.08253447,0.10060086,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86384763069759,19.09306790328433]}"
2022_01_17_101_0,15241,2280.2391304347825,0.10645518,0.087972105,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89635929548744,19.102061109206925]}"
2022_01_17_103_0,15156,3069.5434782608695,0.12388495,0.1225463,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8551114480239,19.138033932897333]}"
2022_01_17_105_0,15099,3245.608695652174,0.13367638,0.16348912,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82182713587322,19.191993168432944]}"
2022_01_17_106_0,15102,4499.847826086957,0.11377446,0.25406525,2022-01-17,0.21334726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.03673283979863,19.075081491439125]}"
2022_01_17_110_0,15038,3698.28125,0.11568636,0.25509378,2022-01-17,0.21269277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.95457640937094,18.93119019667749]}"
2022_01_17_113_0,15087,3088.086956521739,0.12740225,0.14680648,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8519812637511,19.066088285516518]}"
2022_01_17_114_0,15104,3675.1304347826085,0.15286094,0.18925007,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.95271452013833,19.165013550665137]}"
2022_01_17_115_0,14904,2718.294117647059,-0.05384578,-0.061781157,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.78373737139064,19.191993168432944]}"
2022_01_17_117_0,15142,3369.413043478261,0.15316261,0.23301722,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.02179839940665,19.191993168432944]}"
2022_01_17_121_0,15023,3093.521739130435,0.14214619,0.2114927,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82258777147743,19.129040726974736]}"
2022_01_17_123_0,15283,2538.608695652174,0.11029869,0.12676503,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87892238844455,19.08407469736172]}"
2022_01_17_124_0,15035,3939.891304347826,0.16431351,0.18505566,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.81230469475258,19.191993168432944]}"
2022_01_17_125_0,15103,2931.6,0.11192891,0.27185488,2022-01-17,0.21446697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.00509089228773,19.003135844058306]}"
2022_01_17_126_0,15002,4953.195652173913,0.1775855,0.26439154,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8114817151189,19.147027138819933]}"
2022_01_17_128_0,14951,5601.478260869565,0.26221687,0.30648983,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90752910595899,19.191993168432944]}"
2022_01_17_130_0,15019,4102.217391304348,0.16349038,0.21844827,2022-01-17,0.21269277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.99653699953403,18.940183402600088]}"
2022_01_17_131_0,15023,3093.521739130435,0.14214619,0.2114927,2022-01-17,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82258777147743,19.129040726974736]}"
2022_01_17_134_0,15128,3042.8478260869565,0.14179341,0.16081284,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92332546722682,19.12004752105213]}"
2022_01_17_135_0,15154,4037.3260869565215,0.16932957,0.18729539,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.91935852051284,19.111054315129532]}"
2022_01_17_136_0,14987,4992.068181818182,0.19526786,0.24755734,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9653698681539,19.129040726974736]}"
2022_01_17_137_0,15088,4571.760869565217,0.16853933,0.19198546,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.97573816775065,19.17400675658774]}"
2022_01_17_138_0,15154,3277.195652173913,0.16769123,0.21064313,2022-01-17,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89326931104041,19.03011546182611]}"
2022_01_17_139_0,15109,3768.304347826087,0.15112488,0.15221778,2022-01-17,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86148135352153,19.17400675658774]}"
2022_01_17_144_0,14970,5773.239130434783,0.2786634,0.37835443,2022-01-17,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8949066099293,19.227965992123355]}"
2022_01_17_147_0,15170,3200.2391304347825,0.11482155,0.11042128,2022-01-17,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.02008358569056,19.102061109206925]}"
2022_01_25_1_0,15211,2946.1521739130435,0.13326657,0.12966931,2022-01-25,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89955719387882,19.066088285516518]}"
2022_01_25_3_0,15141,1915.5581395348838,0.07362879,0.06920476,2022-01-25,0.19521318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82373379824232,18.95816981444529]}"
2022_01_25_5_0,15016,4804.204545454545,0.20316392,0.24794047,2022-01-25,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.98127716510426,19.165013550665137]}"
2022_01_25_6_0,15216,3232.978260869565,0.14252089,0.16393442,2022-01-25,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87262393424557,19.048101873671314]}"
2022_01_25_7_0,15274,2070.2608695652175,0.1491324,0.15409043,2022-01-25,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.91858756592991,19.066088285516518]}"
2022_01_25_9_0,15211,2946.1521739130435,0.13326657,0.12966931,2022-01-25,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.89955719387882,19.066088285516518]}"
2022_01_25_10_0,15092,3447.304347826087,0.17066519,0.13587022,2022-01-25,0.21446697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.95269162594386,19.05709507959392]}"
2022_01_25_11_0,15330,2387.5,0.1296737,0.14253491,2022-01-25,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88843860742244,19.08407469736172]}"
2022_01_25_14_0,15172,2945.282608695652,0.15953039,0.1018884,2022-01-25,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.02888157338081,19.165013550665137]}"
2022_01_25_15_0,14976,5596.478260869565,0.18361458,0.30958077,2022-01-25,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80593047018138,19.156020344742537]}"
2022_01_25_16_0,15130,4587.391304347826,0.22643335,0.32176638,2022-01-25,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8900455570788,19.17400675658774]}"
2022_01_25_20_0,15151,3516.2391304347825,0.15567131,0.17714491,2022-01-25,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96621676656487,19.17400675658774]}"
2022_01_25_22_0,15091,2706.285714285714,0.1227234,0.16105479,2022-01-25,0.21269277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96015695505,18.922196990754884]}"
2022_01_25_25_0,15126,2977.8260869565215,0.13430758,0.1515536,2022-01-25,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.84321635582553,19.111054315129532]}"
2022_01_25_26_0,15197,3080.2608695652175,0.13718122,0.18952712,2022-01-25,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90032297934106,19.111054315129532]}"
2022_01_25_31_0,15212,3096.086956521739,0.13255262,0.16527076,2022-01-25,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88128743816921,19.111054315129532]}"
2022_01_25_34_0,15108,3018.586956521739,0.14953448,0.17821957,2022-01-25,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.83925577693213,19.102061109206925]}"
2022_01_25_35_0,15175,3133.217391304348,0.12771946,0.12682915,2022-01-25,0.19079243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82580687299158,19.200986374355544]}"
2022_01_25_37_0,15053,5811.717391304348,0.292173,0.39140576,2022-01-25,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9035469166616,19.18299996251034]}"
2022_01_25_38_0,15028,5358.347826086957,0.2564326,0.32829946,2022-01-25,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90443113441769,19.227965992123355]}"
